text,label,target
Romney12 fuck obama I'm gonna try to kill that nigger if this dumb black population votes him potus again.,Ethnicity,1
@jobbyblobby likewise virgin dumb nigger and btw he is making 1 million a year you dumb faggot loser fat fuck dont you ever tweet me again,Ethnicity,1
This being one of ur first replies to my tweets,Ethnicity,1
first one’s ur brand,Ethnicity,1
Can we all just get out and vote for romney so we can get this nigger out of office!!!!”go fuck yourself you dumb raciest bitch,Ethnicity,1
"Thank you, I become upset, I can see the outcome. It was LBJ's prized Great Society, however, it was a ploy to get Black people to vote for him. He was a wiley, disgusting man who literally stated, ""We will have those Niggers' voting Democrat for rhe next 200 years! """,Ethnicity,1
Fuck this nigger singer is a dumb douche. Fucking nigger. https://plus.google.com/102857646550641541530/posts/HeE7x6w6XGn,Ethnicity,1
Wow RT @WrightStateUniversity: Yeah? Ok dumb nigger RT @FRESH2DEF216: I just parked illegal as fuck lol no pass or nothing #firstdayofclass,Ethnicity,1
"@Broke_Lotis nigger, Draco was grimey. That's all the balls he needs. He was just dumb cuz he gave too many fucks.",Ethnicity,1
Fuck these dumb ass niggers mannnn... like fuck wrong with yall pussy ass niggas man.,Ethnicity,1
really? really? racism from other races just isn't enough? RT: @JayFrogs That's cause u high yellow u ain't colored lol,Ethnicity,1
Happily scrolling past non-black people’s takes regarding anything black (including rapping in K-POP),Ethnicity,1
He knocked that nigger out before he hit the ground. Words from my dumb fuck boss for today. #AndersonSilva,Ethnicity,1
first impression: interesting name your nickname in my head: Tepy closeness ratings [1-10]: 8 do i like you: yes you are my: gccgc moot! ever had a crush on you: no should you post this too: sure one random thought: gogy is looking quite cute in ur pfp,Ethnicity,1
omg you got black nigger donuts it looks disgusting only white please,Ethnicity,1
There’s the one letter difference so might be cuz my mind just missed the i the first time I saw ur name lol,Ethnicity,1
"Why? You believe U can incite fear, racism, violent protest to suppress exculpatory evidence of colored.",Ethnicity,1
@DrewDrosky YOU DUMB WHITE NIGGER ILL FUCK YOU,Ethnicity,1
@RealWizKhalifa ur wack as fuck you dumb nigger,Ethnicity,1
"hi queen! first of all im rlly happy to be moots w u! seeing ur posts on my tl, esp the aesthetic themed threads, is one of my source of life ajjsgdhs. i hope we could interact more! anddd tbh i see u as a big sister here on twt . also, gl on ur exams! i’ll be praying for ya",Ethnicity,1
@MileyCyrus fuck the dumb nigger you look beautiful #doyourthing @fucktyler,Ethnicity,1
bc u dmed me on insta when u made ur acc so i was one of the first,Ethnicity,1
"What is wank is Thomas dragged me back into 40k lore over the past few months The daily polls got me reading overlooked lore, which, if anything, is exactly what the Black Library brand needed Really sad to hear about this, @parrotttd Hopefully this won't disuade your writing",Ethnicity,1
"“@LICKmySTACKS: You mad bitch !? “@tayyoung_: FUCK OBAMA, dumb ass nigger”” haha SHE MAD !!",Ethnicity,1
it's been a long long time but ur one of the first mutuals i had on this hell app and i'll always be grateful,Ethnicity,1
Why. Am. I. In. This. Mood. I've. Been. Happy. For. Weeks. This. Is. Dumb. Meh. Fuck. Shit. Bitch. Cunt. Nigger. Sorry.,Ethnicity,1
You 2 dumb ugly fuck name wayne and ugly ass chris call 411pain ugly black peace of shit nigger name wayne &amp; chris pic.twitter.com/iVvIMdxMIm,Ethnicity,1
I HATE YOU TOO LIL NIGGA! IF YOU HATE US WHY YOU HERE? Lmao fucking bully.,Ethnicity,1
"@atchatheking @dpreston88 so havin a jar full of weed is a nigger thing? Fuck outta here, u sound dumb AF",Ethnicity,1
@RileyCooper_14 YOUR DUMB AS FUCK TO CALL SOMEBODY A NIGER MORE THAN HALF YOUR TEAM IS BLACK YOUR QB IS BLACK LET ME REPEAT YOUR QB IS BLACK,Ethnicity,1
I already see on social media some Black people forgiving and praising the so called white people they claim aren’t racist. Showing the so called “ good cops”.Way to soon for that docile negro bs. The murderers need to be convicted. We can not forgive until we see a change.,Ethnicity,1
RT @BlewishSky: @Chelseaa_Rosee its trix* dumb Nigger. FUCK YOU,Ethnicity,1
RT @trillsuade: I hate Niggaas that act like bitches ðð¾,Ethnicity,1
Stupid nigger dumb fuck,Ethnicity,1
Me first dumb ugly nigger name Wayne Positive trash soft ass nigga fuck you black trash White &amp; orange Me pic.twitter.com/zBVQnBa8Zo,Ethnicity,1
“Black QBs get paid less and they should accept every penny those grubby niggers get.” That’s how you sound you dumb fuck.,Ethnicity,1
"HAHA! QUAZAR YOU DUMB NIGGER. CALLING TRACKS ""CANADA"". SICK AS FUCK THOUGH! https://soundcloud.com/#quazarnahaisha/canada",Ethnicity,1
@RealKayneWest fuck you you dumb nigger I would never stand up at your fuckin show bitch hope your family fuckin torts in hell #fuckurattitu,Ethnicity,1
Fuck off linking me nightcore you dumb niggers,Ethnicity,1
"wat kind of dumb chick are you ????RT @tayyoung_: FUCK OBAMA, dumb ass nigger",Ethnicity,1
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” • hey cracker go suck a black dick..... nigger that hoe #TeamaOBAMA",Ethnicity,1
"“@tayyoung_: FUCK OBAMA, dumb ass nigger”this bitch just mad",Ethnicity,1
Any black man who dates someone that has parents that hate black men is a dumb fuck and deserves getting disrespected I can also tell she says nigga and will call him nigger in an argument,Ethnicity,1
"The amount of BLACK people defending Bill Maher is disgusting. He commented on being a ""house nigger"". That's racist af",Ethnicity,1
England Manager Roy Hodgson Will Pick Rio Ferdinand And Ditch ...: Alleged racism incident comes between Manches... http://bit.ly/LdfhoE,Ethnicity,1
"Fucking nigger phone, fuck yourself dumb piece of shit #iloveTony",Ethnicity,1
"Oh she's mad ! #ThatsTheShitIDontLike --&gt; @tayyoung_: FUCK OBAMA, dumb ass nigger",Ethnicity,1
go to smaller/easier obbies then go to toh when you think ur ready. Heres one of the first obbies I played when I first join roblox,Ethnicity,1
@PancakeWar @Ipodmail @YaBoyPvt he is a nigger though....just like @ipodmail is caucasian.....are you to dumb to realise that you fuck?,Ethnicity,1
Chill out Grand Dragon RT @j_kerans15 Im a Young NIGGER i be on that fuck shit i be with my young NIGGERS that on that go dumb shit,Ethnicity,1
"I see you must be really upset lol #OBAMA2012 bitch ""@tayyoung_: FUCK OBAMA, dumb ass nigger""",Ethnicity,1
"#Reacting “@tayyoung_: FUCK OBAMA, dumb ass nigger”",Ethnicity,1
"lmaoo brittany out of control lmaoo RT @JUICY_BRITTANYX Bitch you better watch it ""@tayyoung_: FUCK OBAMA, dumb ass nigger""",Ethnicity,1
"In the summer of 1967, race riots erupted across the country in what used to be called Negro communities. Feds convened a commission, Kerner Commission, that in 68, said the US had a white problem. We did nothing to follow their recommendations and we are still here.",Ethnicity,1
"Nigger - A word so vile, so disgusting, that only black people can use it. http://www.opposingviews.com/i/society/education/kansas-board-education-member-steve-roberts-defends-using-n-word-video #mob #sgp #tcot #tlot #p2 #p21 #cspj",Ethnicity,1
"@Cali_StyleJas: “@iJackTravis: Lol, fuck u... @OhhThats_TMoney @Cali_StyleJas Wat it do shawty, lol?” WHO ARE YOU?! A risky dumb Nigger",Ethnicity,1
Just cause this rich racist dumb Fuck won president doesn't mean y'all white folks can call Muslim terrorist and AfricanAmericans niggers,Ethnicity,1
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” &lt;--- #ItsAShame",Ethnicity,1
These niggers got some bunk ass weed. GET THE FUCK OUT HERE WITH YO DUMB BLACK ASS. xD,Ethnicity,1
Niggas get over it if you act like a dumb fuck then y can't a white person call you a nigger your being one,Ethnicity,1
"He's not an ally to black people by any means. Any white man who proudly says ""I'm a House nigger"" is disingenuous and disgusting",Ethnicity,1
"Negro translates to black in Spanish. His English is broken. I've been called a white person when I worked in Africa all the time. I don't see an issue, they were calling me by whatever was easiest for them. Same goes for the GK for Leeds",Ethnicity,1
dumb as fuck...lol Thats NAB dummy...smh RT @LilUglyFolks NBA stands for niggers always balling.,Ethnicity,1
Fuck u NIGGER — That why i fuck alota white bitches dumb ass whitie http://ask.fm/a/62mmbdfe,Ethnicity,1
"Only person that's still being a dumb dickwad is D'Undre . But fuck him . Big lip , buttfucking nigger .",Ethnicity,1
"Lol thank you I appreciate white people like you So Sad God bless you RT @tayyoung_: FUCK OBAMA, dumb ass nigger",Ethnicity,1
"Agree yaar! I was pulling ur leg that’s all.. somebody else is tweeting arhaan’s pics. All of a sudden arhaan and rashmi on my TL. Btw, there is one missing.. rashmi: mein neg. Logon se saath nahi rehti.. sid: phir aapne saath kaise rehti hu.. that was his first savage reply",Ethnicity,1
"@HeSayCeeSay: @tayyoung_: FUCK OBAMA, dumb ass nigger""ohhhh shutup bitch"" Aye Cee I think she mad aaawww to bad....she stupid hoe Lol",Ethnicity,1
But he went to Harvard “@Colton_Zappe: Fuck that dumb nigger Obama”,Ethnicity,1
@Shanaynay42X idk who the fuck you think you are ! idk why you be throwin out the world nigger ! watch yourself dumb bitch .,Ethnicity,1
@_cwade @austin_lyons hey I have no problem with beating the fuck outta a 40 year old. He needs to learn how to spell forreal. Dumb nigger,Ethnicity,1
"LOOK AT THIS SMFH RT @PoeticGenius19: FUCK YOU THAT SAY ""NIGGA"" AND ""NIGGER"" ARE DIFFERENT BECAUSE ITS NOT DUMB ASS.",Ethnicity,1
"@ajplus Fucking liars, every evil they comitt will be blamed on isis, how about Iraqi troops separating boys and detaining/toturing them?",Ethnicity,1
"Your right on the first point, I’ll apologise for that one. But to have a Canadian say it’s irrelevant if we are called British is idiotic. our plugs? you lot are basically Americans. A majority of ur country has the same accent and is far more indoctrinated in us culture.",Ethnicity,1
"(Acts 29:19196) JUST like the white people and their white ""wannabe"" dark skinned ""Golden"" Negro former Hebrew people of God that have loved their white people companions so much that they gave up God, and now follow the white people devil's ideology called Christianity,",Ethnicity,1
"White people will hate you and compliment you at the same time like ""Go fuck those dumb niggers and their big black cocks,you whore""",Ethnicity,1
I can’t think of much of anything past the juxtaposition of Lori Lightfoot’s praise of John Lewis today and her deployment of CPD against Black and Brown youth yesterday.,Ethnicity,1
And another thought you tan yourself to be dark as night and have the Caucasity to DISRESPECT black women you say nigga this nigger that while know the backstory of that word it’s disgusting bout get red in the face and call us sensitive when we correct you,Ethnicity,1
@sairasameeraro So God the Father only created pple who are NOT white? Then where did we come from? Racism is a sin. You're obviously not Christian. Why do U think that God the Son) Christ was bronze colored? A mixture of all of mankind. Communists teach that there is NO GOD!,Ethnicity,1
@ZachCrofutt @SeanHowell21 go fuck your sister you dumb nigger,Ethnicity,1
"U mean President Obama? ""@Countryboi567: Lol “@DaBlueprint Pissed? RT @JRojo1212: The sorrow RT @Colton_Zappe: Fuck that dumb nigger Obama”""",Ethnicity,1
"No name calling? Re watch it. 6 seconds in “here’s the idiot that called me a nigger”. The black lady is in the cop station yelling and dropping f bombs. Not calm. However disgusting, calling someone racial slurs is not a crime.",Ethnicity,1
"I just had to report someone for the most disgusting, racist, &amp; prejudice tweets I have ever seen on Twitter… calling a black a NIGGER?",Ethnicity,1
I WANT EVERYONE TO BAND YOUNG MONEY AND NIKI MINJ FUCK THAT ISLAND NIGGER HE WON YA DUMB BITCH,Ethnicity,1
"I don’t know how many times I have to say this to get my point across to any racist people, but COLORED PEOPLE ARE STILL PEOPLE!!! Who told you they weren’t? Like seriously, where did u get that idea? I genuinely don’t understand. I don’t get how someone would think racism is ok",Ethnicity,1
"and this ""nigger"" would sleep the fuck out yo dumb ass so try and say some shit in person",Ethnicity,1
"It’s called networking, people take pictures with each other all the time, Trump still refuses to sell apartments to black families and Robert Byrd apologizes for his past and regretted it. That’s at least better the Trump who can’t even apologize for anything",Ethnicity,1
"My Nigga Rint Told Me ""Ke, Your A Fuckin BOSS, Why In TF Are You Still Round Here FIGHTIN With People In School FOR? Send Dem Goons At Em!""",Ethnicity,1
"Ahh fuck these bitch ass niggers, how your all doing, I'm the tunchie, I'm a nusince, I go stupid, I go dumb like the three stooges.",Ethnicity,1
And that's not all ! He also released a photobook called: Cruz-Diez en blanco y negro. Fotografías de 1960 a 1966 (Cruz-Diez in black and white. Photographs from 1960 to 1966) We always learn more about the master of colors! (+),Ethnicity,1
Stop falling into thirst traps you dumb niggers. You’re gassing these bitches and making it harder for everyone to fuck em.,Ethnicity,1
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” &lt;------ word ? Smh",Ethnicity,1
Fuck you ugly dumb nigger name Wayne off my toys ugly trash pic.twitter.com/VQBl1omc1o,Ethnicity,1
"“@Tropic_Tiff: RT @tayyoung_: FUCK OBAMA, dumb ass nigger/ YOU MAD HUH?”Bitch I'll Make You Suck Some Nigger Dick For A Molly Tho",Ethnicity,1
Fuck red &amp; white dumb ugly nigger name Wayne Positive trash soft ass nigga &amp; ugly ass Chris Brown pic.twitter.com/B0MuC5eoFM,Ethnicity,1
They don’t know anything else but the white history moment we got in school cause shit wasn’t black history cause they didn’t teach shit past surface level,Ethnicity,1
“@ItsReallyKeith: someone said he hit The Whip mid fight. I need confirmation lol.” I dont even need confirmation I know he did it lol #coon,Ethnicity,1
RT @chicoine14: HAHAHA FUCK YOU DUMB NIGGERS OF SEATTLE YOU SOUR LOSING FUCKs!!!” Well this is unnecessary.,Ethnicity,1
Human being not white. I see u as the same no colored. Thats what keeps racism going.,Ethnicity,1
"Stankin ass “@retrowill3 Why are you mad Fat Girl RT @tayyoung_: FUCK OBAMA, dumb ass nigger”",Ethnicity,1
@GranddragonSl fuck you you dumb niggers I'm retiring w/my shoulder disability.all you white people who are involved give up.its not my prob,Ethnicity,1
"TIL there's a white British DJ called ""Joey Negro"" and I'm very depressed",Ethnicity,1
Can’t believe one of my white mates called me a negro as if racism doesn’t exist in Scotland,Ethnicity,1
I'll be the first one to tell you hillary sucks ass but if you dont think the russians are balls deep in every aspect of American affairs that they can get into then i dont know what to tell ya bud.. other than pull your head outta your ass but i guess thats part of ur patriotism,Ethnicity,1
"I’m sick of y’all saying:”She was young” the time she was going around mocking black people, I was being bullied and called a nigger via internet. I’m a year older than her. Stop justifying her disgusting actions. You don’t know what’s it like to be called burnt and runaway slave",Ethnicity,1
@PineappleCruz @abbykguilfoil shut the fuck up you dumb fucking nigger go pick cotton you good for nothing inbred piece of shit,Ethnicity,1
"Dam that how feel you big white bitch ""@tayyoung_: FUCK OBAMA, dumb ass nigger""",Ethnicity,1
That's dudes been blowing smoke about you the past 2 days.. very cryptic and weird. I think I saw a pic of him earlier on a feed like a 19 year old black kid.. (not that theres anything wrong with being black) just putting it out there.,Ethnicity,1
"NIGGERS Are So Stupid.... ""Chaparis You Listen To White People Music?"" .... *pause* YOU DUMB FUCK MUSIC HAS NO COLOR!",Ethnicity,1
"So somebody tweeted ""Fucking Nigger won again."" Duh he won fuck you mean you dumb carrot top looking ass bitch. You don't deserve to be here",Ethnicity,1
"Lmfao FREE SCHOOLS, DUMB NIGGERS! RT @RoJustDGAF: fuck @VeniVendetta got me crackin the fuck up in the store but school free tho"" lmfao",Ethnicity,1
I don’t speak on the racism at this school bc my black friends (all female) are I were charged at and called niggers and colored during Caturday by a drunk white man at a frat house. I confided in a university official and decided not to file formal charges...,Ethnicity,1
lmao not at the way she’s the first one i followed when i moved choose ur friends wisely i guess,Ethnicity,1
She's just like Trump. Trump left La David Johnson and others to die alone in #niger and never sent help or even bothered to recover his body. Then lied to his family. But no one cares because he's black. Trump is disgusting too.,Ethnicity,1
RT @Spazzin_Steve: @Jovzilla @EvelynLozada YOU DUMB ASS NIGGER BITCH YOU GOT MY NIGGA FIRED! FUCK YO COTTON MOUTH PUSSY HOE!,Ethnicity,1
SO NIGGER. RT @xSmoovie: That Catfish show is literally fucking retarded. It's dumb as shit. I don't like it. Fuck you &amp; your opinion.,Ethnicity,1
PREACH even black MEN says this... but them females behave like they will fight whites for the past... like it has anything to do with them,Ethnicity,1
Never said brits mate that’s you saying it & Dont say we when two white boys called my nigger at work this week and people are tweeting about Tyson dethroning negros. If it doesn’t apply to you then and keep scrolling.,Ethnicity,1
"@bOaRsEdO niggers are dumb as fuck. It's saying ""only white people can be smart, if you're smart or speak proper, ur white or copying them""",Ethnicity,1
“@madddierusssell: @ellsbelllls fuck off nigger” i'm fucking asian you dumb slut,Ethnicity,1
My Hispanic family please do not be disillusioned by this carrot. He is a desperate man and will do anything for votes. He has employed Kanye West to split the Black vote and now he panders to you. Don't forget his past. There are still Hispanic kids in COVID-19 infested cages.,Ethnicity,1
"“@tayyoung_: FUCK OBAMA, dumb ass nigger”On God ??!",Ethnicity,1
"Please tell me why tf you call eachother niggers? I would love to know, it is a disgusting word that no one should use, not even black people. I dont go calling my white friends crackers",Ethnicity,1
"“@hes_a_hooper: “@MajinBitch: @Leaklive_ not white, u nigger. Again you're still dumb as fuck” this guy ”",Ethnicity,1
You are the gayest fuck i know!! Dumb ass nigger!! Oh and i fucked angie — My mom? Dude that's weird http://ask.fm/a/5h2d3la6,Ethnicity,1
ur the first one i think of yes,Ethnicity,1
@theRealB_Logan I don't know who you think you are but you're a dumb nigger so fuck off thanks scumbag get a life,Ethnicity,1
This is bull shit anyway the covd19 is dumb asf like yall niggers need to calm the fuck down #noniggers #Trump2020 #MAGA #throwitupforthehicks,Ethnicity,1
“@AnaIcess: I'm bossy as fuck but I'll friendship will last longer if you know how to handle my mouth”*our dumb nigger,Ethnicity,1
Yup fucking dumb fuck old ass white guy can't listen to a young nigger talking to him like a man #dealwithitbitch,Ethnicity,1
I’ve seen some of y’all post more about hhn being canceled within the last 2 hours than anything BLM related in the past two months. your silence &amp; the black squares on your insta feed lookin real cute rn!,Ethnicity,1
@MrChuckD u ever wonder what is the basis of racism? what causes a lighter skinned person to immediately dislike a darker colored person?,Ethnicity,1
You r disagreeing wit all of this bcs uv neva exprncd racism 4rm a coloured prsn while u are black.This is no diffrnt thn a white person denying hs family &amp; friends r nt racist 2 colored ppl who have a lived experience of it because he/she has never exprienced racism from whites.,Ethnicity,1
@brittd1178: Everybody get out and vote so we can get this nigger out of office! wtf dumb ass bitch fuck romney hoe,Ethnicity,1
@zemichi HAHAHA HE USES A PEN WHAT A DUMB NIGGER WHAT THE FUCK,Ethnicity,1
"Just went to That one restaurant in Roblox called Tsunami and witnessed a African American female get called a Negro by a white woman, don’t be racist or toxic to people. Treat Others how you wanna be treated #BLM",Ethnicity,1
"it's extremely gross how instead of taking accountability and moving on, she's goading her followers to attack you. has she not learned anything in the past two months? telling people to attack a Black woman is racist af",Ethnicity,1
I’m confused: Was Malcom X criticizing White Liberals and Magic Negros like LA Times Black Journalist David Ehrenstein discussed when he called @BarackObama a Magic Negro? https://twitter.com/sglawrence/status/1264296868374286343?s=21,Ethnicity,1
Who do you want to be Dallas new quarter back?' 'Id like the dumb fuck nigger from West Virginia',Ethnicity,1
wow hes dumb that little nigger has a girl. Tryna be all fresh with me da fuck is wrong with you !,Ethnicity,1
idek who the first one is ur description surprisingly did not help,Ethnicity,1
"LMFAO she mad as hell 2 Terms hoe ! RT @A_little_Crzy Yea head nigger in charge bitch RT @tayyoung_ FUCK OBAMA, dumb ass nigger",Ethnicity,1
@NiggaNameSteven @Haley_Bryan youre a nigger too ya dumb fuck.,Ethnicity,1
"Last in this session is Anthony Pratcher (Brown U), talking about connection betw/ debt + racism in urban areas ""The Colored Metropolis: Racial Integration as a Quotient of Metropolitan Development"" #ESS2018 #digitalsoc",Ethnicity,1
"ONE DUMB FUCK! and sammy soso. even with the face creme, your black ass DNA is still a African Nigger DNA ? Ignorance.",Ethnicity,1
"U lost ur way dear. If u r not one of those people who r hating on her, why bother with my tweet in the first place.",Ethnicity,1
"Fuck dude 4 what he did 2 that girl, fuck ppl that cosign it &amp; fuck him for being yet another dumb niggER who makes Chicago look like shit.",Ethnicity,1
@EMPIREmindset it ROOTED from the word NIGGER which origin was from the Niger river in Africa. So fuck yes. Don't play dumb now..,Ethnicity,1
"How is this racist? Because it’s in black and white? I swear, the haters will find anything to complain about.",Ethnicity,1
"Congrats to @Pomelowan_ for ur milestone! Did your dtiys challenge, and I believe I'm also the first one to post hehe. I hope ü like it. #artph #pomelo_dtiys",Ethnicity,1
"@theDemocrats believe no one else but black matters, only because it is an election year. Ask yourself what have @thedemocrats done for you the past 3+ years. Be honest, you will notice you can't think of anything they have done for you.",Ethnicity,1
"i hate how you niggers keep saying brown skin girl is only for dark skin people. shut up, please. hard r because y’all are acting ignorant as fuck. you all sound dumb.",Ethnicity,1
@ANN_Lynzee the thing i fight with is when i see minorities mob signing off on the exact behavior they know is terrible.,Ethnicity,1
I'm a bad bitch #shut the fuck up mocking minaj your fucking trash u dumb nigger cunt,Ethnicity,1
“@KissOnMy_AsSets that bitch fucking nasty... she let three niggers fuck her and they filmed it O_o are you dumb??”,Ethnicity,1
"YO #niggers..YOU don't give a fuck the #NYPD is #Trayvon'ing yo DUMB asses, i'll just JAM the fuck out: http://forumnyc.com/topic/33412-let-the-race-riots-cla-warfare-begin/page__pid__81661#entry81661",Ethnicity,1
"OH BITCH!!RT @_MzAssertive90_: Where are u located?? you need your ass beat!! RT @tayyoung_: FUCK OBAMA, dumb ass nigger",Ethnicity,1
michael clifford from 5sos fuck you you dumb ass nigger i h8 you follow me . @Michael5SOS x449,Ethnicity,1
"RT: ""@iDylanENT You're a dumb Nigger shut the fuck up."" who? what is an ""iDylan"" ? lmfao get out.",Ethnicity,1
"I beat a kid 6-2 his reaction is... ""I hope i get a hit by a bus u over weight fat fuck dumb nigger"" so salty",Ethnicity,1
Fuck phili suck my ffuckin dick u pieces of shit u dumb pigs and Simmons u nigger go play basketball,Ethnicity,1
BLACK PEOPLE ARE DUMB AS FUCK. ITS OK TO CALL THEM A NIGGA BUT THEY GET UPSET WHEN ANOTHER RACE CALLS THEM A NIGGER?,Ethnicity,1
Dumb niggers be giving fuck abt non existing peeps,Ethnicity,1
They warned me Australians were racist. Who knew they were this bad!! #wtf #coles #coon… https://t.co/tMgTG8hD5J,Ethnicity,1
"not really, a black person saying the n word is normal because it doesnt have to do with anything from the past, a white person saying it is racist because it incourages rewriting the history and all that shit so no my guy you cant be racist toward your race.",Ethnicity,1
Negro people foolish as hell. The so called White Man granted y'all the shortest month of the year (February) to essentially celebrate being called a Crayon shade #WakeUpFools,Ethnicity,1
“@Fucking_Boyle: Fuck that dumb nigger simmonds” ring a bell dumbass? pic.twitter.com/1Ayr9CRhbh,Ethnicity,1
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” &lt;&lt; bitch shut up HE THE PRESIDENT AGAIN !! lol #2TERMMMSSSSSSS 8years :)",Ethnicity,1
"Woooooooooow this listener letter tho......niggers really ain't shit ""all you're good for is being dumb and getting hit by a car"" fuck him",Ethnicity,1
"EVERYBODY GO IN ON THIS UGLY ASS CRACKER RT @tayyoung_: FUCK OBAMA, dumb ass nigger",Ethnicity,1
Me too RT @itsGQ I hate that dumb niggER RT @NukeUrHouse bored as fuck.I wish the homie @takef_light was on so i can slander him lmaoooo smh,Ethnicity,1
"BITCH GET PISSED ON!! YA DONE LOST YA MIND HOE! #OBAMANATION @tayyoung_: FUCK OBAMA, dumb ass nigger",Ethnicity,1
And there has been no mention of black lives over the past few weeks—the shift is now about removing history. Anything ANTIFA (via its antiAmerican financiers) deems offensive has become the target—but where is popular vote? Why do antiAmerican rebels get to call shots?,Ethnicity,1
@NattyCman: These dumb as geezer scared to leave work early. Will only go early if I do wtf man we aint friends nigger jus fuck off lollol,Ethnicity,1
@No_Niggers da fuck??? Bet u ain't bold enough ta say nun of dat shit ta a nigga face doe...dumb bitch,Ethnicity,1
Its you're u dumb fuck nigga you cant spell what a shame nigger RT @RomeoMiller: The best place to be if your a loner.. http://instagr.am/p/SquscNjoJL/,Ethnicity,1
"@tayyoung_: FUCK OBAMA, dumb ass nigger woooow",Ethnicity,1
Saw countless posts for Floyd and Brooks but haven’t seen anything for the young black princes and princesses who’s lives have been taken in just this past week due to senseless violence by their own neighbors. RIP Secoriea and Natalia. Two of many that have been lost too soon.,Ethnicity,1
man i say fuck all you nigger people you dumb fuck's ......lol,Ethnicity,1
"Lewis, a brown tabby. Present Elvis, a grey Maine coon. Past (rip buddy) Prescilla, a yellow tabby (we don’t know the actual breed or anything). Present Sharon, a grey and white kitten. Present Ozzy, a grey tabby. Present Harley, a black little kitty. Present (No Picture)",Ethnicity,1
Ah nigger will kill your dumb ass &amp;&amp; won't give a fuck about you smh,Ethnicity,1
Maybe time to shine a spotlight on how the Federation cherry picks which members to protect. 9 cops involved in this incident were legally protected &amp; supported while whistleblowing cops reporting racism/discrimination/victimisation are abandoned or worse. Many willing to speak,Ethnicity,1
"LMAOOOOOOO RT @FatMackington CJ gotta be thinking ""the fuck is these dumb niggers talking bout"" I assumed CJ pronounces it with the ER",Ethnicity,1
@A2daO you dumb nigger n u can RT that. Fuck u,Ethnicity,1
@DcV_Storm Cuz hes a dumb nigger (not a nigga a nigger) FUCK HIM. NIGGA THREATENED ME TOO.,Ethnicity,1
The big difference btwn the two of us is that i will mention names. Goodluck to you if scoring screamers is what makes a good DM in the school of thought you subscribe to. You are used to ur premature agenda failing and this one won't be the first . Just give it time bro,Ethnicity,1
"We called them, in the 60s, Negro loving white women. They ruined I do not know how many black men’s lives. Just destroyed these guys. It was tragic.",Ethnicity,1
"I hate when ppl say “ what if ur mom aborted you???!!” As a comeback for pro life, first off NOTHING BC IM DEAD LMAOOOOOOOOOOO Mf what u want me to do ? Let my pea size self mourn my own death? Shitt move on to my next life bruv, this one was not ment for me",Ethnicity,1
Oh yea he's hella mad!! “@iLoveRedBonesz: You mad bro? RT @Colton_Zappe: Fuck that dumb nigger Obama”,Ethnicity,1
I just can’t believe that a white man pointed and gesticulated at me and when I rebuked him and called him a poor negro,Ethnicity,1
"@fameandf0rtune: @ESEKASPERR fuck you dumb ass nigger the white boy sayin ""nigger"" lmao",Ethnicity,1
Hi @henrygayle which is that one record you wish and surely gonna break with ur bat in the 22 yards once the cricket is back in ur life.. #DoYouKnow He is the only player in the history of Test Cricket to hit a six off the first ball vs #Bangladesh #MGCricket #CricketFact,Ethnicity,1
"White people like dis slut ---->>>> RT @tayyoung_: FUCK OBAMA, dumb ass nigger",Ethnicity,1
"@Latenty @trace724 SHUT THE FUCKING FUCK UP AWFUL STATIC IDIOT, IF U EVER INSULT ME AGAIN ILL SHIT IN UR MOUTH DUMB NIGGER IDIOT SLAVE",Ethnicity,1
"@ShaheemHbCarter @KolaBoof Kimora started the war and Kola finished her ass. Fuck the Bahamas niggers, Kola! They skin bleachers &amp; dumb.",Ethnicity,1
Is my dad a brainwashed republican; yes! Does he believe anything @realDonaldTrump says; yes! As he doesn’t see past anything other than the lies fed to him. I can show him what happened at a protest &amp; he will not listen. So fuck you Donald trump for brainwashing my father!,Ethnicity,1
@_bradentaylor_ @ShevinYazel7 @_Devo33 @Raisin_Brann24 bitch you called her a nigger dumb fuck boy,Ethnicity,1
"I like bad bitches that like bad bitches too,&amp;&amp; I like hood niggas with a bad attitude &gt;&gt;&gt;",Ethnicity,1
@sidharth_shukla @ishehnaaz_gill u know this was the first season of bb which I followed throughout but ur bb season is everything for me in future many bb seasons will come and many people would try to create bonds but no one can match the level of #SidNaaz VC: @shrinakwal ig,Ethnicity,1
Holy crap!! The biggest assclown of a mayor on @TuckerCarlson pulling race card!! Get his ass outta office!!! #draintheswamp,Ethnicity,1
"When white folks can't defeat you they'll always find some negro, some boot-licking, butt-licking, buck-dancing, bamboozled, half-baked, half-filled,sissified, punkified, pasteurized,homogenized nigger that they can trot out in front of you -some serious guy called Muhammed",Ethnicity,1
What if I Sean Kingston the fuck outta myself? let us all pray that this dumb nigger Li' Wayne never makes another PSA.,Ethnicity,1
the first and second one ur gorgeous,Ethnicity,1
"So you mean to tell me that this so called free Black man was operating like a white man at white supremacy’s peak, you don’t think that’s it’s a smear campaign so y’all negros and white supremaist can say “Blacks owned slaves too”. To further villains the victims?",Ethnicity,1
“@Colton_Zappe: Fuck that dumb nigger Obama” you name is Colton tho lets be mad at that first !! haaaaa,Ethnicity,1
